YEAR,CAR NAME,MODEL,ENGINE SIZE,CYLINDERS,FUEL TYPE,FUEL CONSUMPTION,CO2 EMISSIONS 
2006,HONDA,ACCORD HYBRID,3,6,X,9.5,186
2006,HONDA,CIVIC,1.8,4,X,8.2,163
2006,HONDA,CIVIC,1.8,4,X,7.8,159
2006,HONDA,CIVIC HYBRID,1.3,4,X,4.7,104
2006,HONDA,CIVIC Si,2,4,Z,10.2,200
2006,HONDA,CR-V 4X4,2.4,4,X,10.6,216
2006,HONDA,CR-V 4X4,2.4,4,X,11.1,228
2006,HONDA,ELEMENT,2.4,4,X,10.8,221
2006,HONDA,ELEMENT,2.4,4,X,11.1,228
2006,HONDA,ELEMENT 4X4,2.4,4,X,11.2,232
2006,HONDA,ELEMENT 4X4,2.4,4,X,11.3,237
2006,HONDA,INSIGHT,1,3,X,3.9,83
2006,HONDA,ODYSSEY,3.5,6,X,12.5,246
2006,HONDA,ODYSSEY EX-L/TOURING,3.5,6,X,12,230
2006,HONDA,PILOT 4X4,3.5,6,X,14.1,281
2006,HONDA,RIDGELINE 4X4,3.5,6,X,14.4,288
2006,HONDA,S2000,2.2,4,Z,11.8,235
2006,HUMMER,H3 4X4,3.5,5,X,14.7,304
2006,HUMMER,H3 4X4,3.5,5,X,15.6,310
2006,HYUNDAI,ACCENT 3/5-DOOR,1.6,4,X,8.9,177
2006,HYUNDAI,ACCENT 3/5-DOOR,1.6,4,X,8.1,170
2006,HYUNDAI,ACCENT 4-DOOR,1.6,4,X,8.3,166
2006,HYUNDAI,ACCENT 4-DOOR,1.6,4,X,7.4,156
2006,HYUNDAI,AZERA,3.8,6,X,12.2,235
2006,HYUNDAI,ELANTRA,2,4,X,9.6,191
2006,HYUNDAI,ELANTRA,2,4,X,8.8,177
2006,HYUNDAI,SANTA FE,2.4,4,X,11.7,230
2006,HYUNDAI,SANTA FE,2.7,6,X,12.1,242
2006,HYUNDAI,SANTA FE 4X4,2.7,6,X,13,260
2006,HYUNDAI,SANTA FE 4X4,3.5,6,X,14.2,278
2006,HYUNDAI,SONATA,2.4,4,X,9.9,191
2006,HYUNDAI,SONATA,2.4,4,X,9.6,189
2006,HYUNDAI,SONATA,3.3,6,X,11.5,221
2006,HYUNDAI,TIBURON,2,4,X,10.8,212
2006,HYUNDAI,TIBURON,2,4,X,10,200
2006,HYUNDAI,TIBURON,2.7,6,X,12.4,244
2006,HYUNDAI,TIBURON,2.7,6,X,12.9,248
2006,HYUNDAI,TUCSON WAGON,2,4,X,10.7,218
2006,HYUNDAI,TUCSON WAGON,2,4,X,10.6,216
2006,HYUNDAI,TUCSON WAGON,2.7,6,X,11.9,237
2006,HYUNDAI,TUCSON WAGON 4X4,2.7,6,X,12.3,246
2006,INFINITI,G35,3.5,6,X,12.7,251
2006,INFINITI,G35,3.5,6,X,12.1,239
2006,INFINITI,G35 AWD,3.5,6,X,13.5,267
2006,INFINITI,G35 COUPE,3.5,6,Z,12.7,251
2006,INFINITI,G35 COUPE #,3.5,6,Z,12.1,239
2006,INFINITI,M35,3.5,6,X,13.2,258
2006,INFINITI,M35 AWD,3.5,6,X,13.3,260
2006,INFINITI,M45,4.5,8,Z,13.5,267
2006,INFINITI,QX56 4X4,5.6,8,X,18.1,354
2006,JAGUAR,KJR #,4.2,8,Z,12.6,239
2006,JAGUAR,S-TYPE 3.0,3,8,Z,11.1,209
2006,JAGUAR,S-TYPE 4.2,4.2,8,Z,11.7,223
2006,JAGUAR,S-TYPE R #,4.2,8,Z,12.6,239
2006,JAGUAR,SUPER V8 #,4.2,8,Z,12.6,239
2006,JAGUAR,VANDEN PLAS,4.2,8,Z,11.7,218
2006,JAGUAR,XJ8,4.2,8,Z,11.6,216
2006,JAGUAR,XJ8L,4.2,8,Z,11.6,216
2006,JAGUAR,XK8,4.2,8,Z,12,225
2006,JAGUAR,XK8 CONVERTIBLE,4.2,8,Z,12,225
2006,JAGUAR,XKR #,4.2,8,Z,12.6,239
2006,JAGUAR,XKR CONVERTIBLE #,4.2,8,Z,12.6,239
2006,JAGUAR,X-TYPE,3,8,Z,11.9,230
2006,JAGUAR,X-TYPE,3,8,Z,11.7,221
2006,JAGUAR,X-TYPE SPORT BRAKE,3,8,Z,12,230
2006,JAGUAR,X-TYPE SPORT BRAKE,3,8,Z,12.1,225
2006,JEEP,COMMANDER 4X4,3.7,6,X,14.8,301
2006,JEEP,COMMANDER 4X4,4.7,8,X,15.6,308
2006,JEEP,COMMANDER 4X4 (MDS),5.7,8,X,16.5,327
2006,JEEP,GRAND CHEROKEE 4X4,3.7,6,X,14.2,285
2006,JEEP,GRAND CHEROKEE 4X4,4.7,8,X,15.6,308
2006,JEEP,GRAND CHEROKEE 4X4 (MDS),5.7,8,X,16.5,327
2006,JEEP,GRAND CHEROKEE 4X4 SRT8,6.1,8,Z,19.1,389
2006,JEEP,LIBERTY 4X4,3.7,6,X,14,278
2006,JEEP,LIBERTY 4X4,3.7,6,X,13.4,274
2006,JEEP,LIBERTY 4X4 TURBO DIESEL,2.8,4,D,10.9,265
2006,JEEP,TJ 4X4,2.4,4,X,13.2,276
2006,JEEP,TJ 4X4,4,6,X,16.5,336
2006,JEEP,TJ 4X4,4,6,X,15.4,315
2006,JEEP,TJ UNLIMITED 4X4,4,6,X,16.5,336
2006,JEEP,TJ UNLIMITED 4X4,4,6,X,16.8,331
2006,KIA,AMANTI,3.5,6,X,13.9,264
2006,KIA,MAGENTIS,2.4,4,X,10.8,212
2006,KIA,MAGENTIS,2.7,6,X,11.6,228
2006,KIA,RIO,1.6,4,X,8.1,161
2006,KIA,RIO,1.6,4,X,7.4,159
2006,KIA,SEDONA,3.8,6,X,14.2,269
2006,KIA,SORENTO 4X4,3.5,6,X,16.2,320
2006,KIA,SORENTO 4X4,3.5,6,X,14.9,301
2006,KIA,SPECTRA,2,4,X,9.3,182
2006,KIA,SPECTRA,2,4,X,9.5,189
2006,KIA,SPORTAGE,2,4,X,11.1,225
2006,KIA,SPORTAGE,2,4,X,10.6,214
2006,KIA,SPORTAGE,2.7,6,X,12.1,242
2006,KIA,SPORTAGE 4X4,2,4,X,11.2,225
2006,KIA,SPORTAGE 4X4,2.7,6,X,12.4,253
2006,LAND ROVER,LR3 4X4,4,6,X,16.9,334
2006,LAND ROVER,LR3 4X4,4.4,8,X,16.7,334
2006,LAND ROVER,RANGE ROVER 4X4,4.4,8,X,16.7,334
2006,LAND ROVER,RANGE ROVER 4X4 #,4.2,8,X,18.1,350
2006,LAND ROVER,RANGE ROVER SPORT 4X4,4.4,8,X,17.1,331
2006,LAND ROVER,RANGE ROVER SPORT 4X4 #,4.2,8,X,18.1,350
2006,LEXUS,ES 330,3.3,6,Z,11.5,221
2006,LEXUS,GS 300,3,6,Z,10.7,209
2006,LEXUS,GS 300,4.3,8,Z,12.7,251
2006,LEXUS,GS 300 4X4,3,6,Z,11.1,221
2006,LEXUS,GS 430,3,6,Z,10.7,209
2006,LEXUS,GS 430,4.3,8,Z,12.7,251
2006,LEXUS,GX 470,4.7,8,Z,15.3,313
2006,LEXUS,IS 250,2.5,6,Z,9.8,193
2006,LEXUS,IS 250,2.5,6,Z,11.6,225
2006,LEXUS,IS 250 AWD,2.5,6,Z,10.5,212
2006,LEXUS,IS 350,3.5,6,Z,10.8,216
2006,LEXUS,LS 430,4.3,8,Z,12.8,251
2006,LEXUS,LX 470,4.7,8,X,17.5,356
2006,LEXUS,RX 330 4X4,3.3,6,Z,12.8,255
2006,LEXUS,RX 330 4X4,3.3,6,Z,12.8,255
2006,LEXUS,RX 400H 4X4,3.3,6,X,7.5,179
2006,LEXUS,SC 430,4.3,8,Z,12.6,248
2006,LINCOLN,LS,3.9,8,Z,13.5,264
2006,LINCOLN,LS SST,3.9,8,Z,13.3,258
2006,LINCOLN,MARK LT,5.4,8,X,16.2,322
2006,LINCOLN,MARK LT 4X4,5.4,8,X,17.1,345
2006,LINCOLN,TOWN CAR,4.6,8,X,14,264
2006,LINCOLN,ZEPHYR,3,6,X,11.9,232
2006,MASERATI,COUPE,4.2,8,Z,18.3,354
2006,MASERATI,COUPE GRANDSPORT,4.2,8,Z,18.3,354
2006,MASERATI,COUPE GT,4.2,8,Z,18.3,354
2006,MASERATI,QUATTROPORTE,4.2,8,Z,18.9,366
2006,MASERATI,SPYDER,4.2,8,Z,19,356
2006,MASERATI,SPYDER GRANDSPORT,4.2,8,Z,19,356
2006,MASERATI,SPYDER GT,4.2,8,Z,19,356
2006,MAZDA,B2300,2.3,4,X,11.1,225
2006,MAZDA,B2300,2.3,4,X,9.9,200
2006,MAZDA,B3000,3,6,X,14,278
2006,MAZDA,B3000,3,6,X,13.2,264
2006,MAZDA,B4000,4,6,X,14.3,283
2006,MAZDA,B4000 4X4,4,6,X,15.1,304
2006,MAZDA,B4000 4X4,4,6,X,15.1,308
2006,MAZDA,MAZDA3,2,4,X,9.1,182
2006,MAZDA,MAZDA3,2,4,X,8.4,170
2006,MAZDA,MAZDA3,2.3,4,X,9.4,191
2006,MAZDA,MAZDA3,2.3,4,X,9.2,186
2006,MAZDA,MAZDA5 WAGON,2.3,4,X,11.2,228
2006,MAZDA,MAZDA5 WAGON,2.3,4,X,10.6,216
2006,MAZDA,MAZDA6,2.3,4,X,10,198
2006,MAZDA,MAZDA6,2.3,4,X,10,198
2006,MAZDA,MAZDA6,3,6,X,12.1,235
2006,MAZDA,MAZDA6,3,6,X,12.2,237
2006,MAZDA,MAZDA6 SPORT WAGON,3,6,X,12.1,235
2006,MAZDA,MAZDA6 SPORT WAGON,3,6,X,12.2,237
2006,MAZDA,MAZDA6 TURBO,2.3,4,Z,12.5,246
2006,MAZDA,MPV,3,6,X,13.3,260
2006,MAZDA,MX-5,2,4,Z,10.3,205
2006,MAZDA,MX-5,2,4,Z,9.5,196
2006,MAZDA,MX-5,2,4,Z,9.7,198
2006,MAZDA,RX-8,1.3,2,Z,12.9,253
2006,MAZDA,RX-8,1.3,2,Z,12.8,258
2006,MAZDA,TRIBUTE,2.3,4,X,10.4,218
2006,MAZDA,TRIBUTE,2.3,4,X,9.9,202
2006,MAZDA,TRIBUTE,3,6,X,11.9,242
2006,MAZDA,TRIBUTE 4X4,2.3,4,X,11.4,237
2006,MAZDA,TRIBUTE 4X4,2.3,4,X,10.6,216
2006,MAZDA,TRIBUTE 4X4,3,6,X,12.5,255
2006,MERCEDES-BENZ,B 200 #,2,4,Z,9.2,186
2006,MERCEDES-BENZ,B 200 CVT #,2,4,Z,9.2,191
2006,MERCEDES-BENZ,B 200 CVT TURBO,2,4,Z,9.5,198
2006,MERCEDES-BENZ,B 200 TURBO,2,4,Z,10.2,200
2006,MERCEDES-BENZ,C 230 #,2.5,6,Z,11.1,216
2006,MERCEDES-BENZ,C 230 #,2.5,6,Z,11.5,221
2006,MERCEDES-BENZ,C 230 SPORT #,2.5,6,Z,11.1,216
2006,MERCEDES-BENZ,C 230 SPORT #,2.5,6,Z,11.5,221
2006,MERCEDES-BENZ,C 280 #,3,6,Z,11.5,223
2006,MERCEDES-BENZ,C 280 4-MATIC #,3,6,Z,12.1,239
2006,MERCEDES-BENZ,C 350 4-MATIC #,3.5,6,Z,12.5,253
2006,MERCEDES-BENZ,C 350 SPORT #,3.5,6,Z,11.8,228
2006,MERCEDES-BENZ,C 350 SPORT #,3.5,6,Z,11.7,225
2006,MERCEDES-BENZ,C 55 AMG #,5.4,8,Z,14.1,281
2006,MERCEDES-BENZ,CL 500 #,5,8,Z,14.7,281
2006,MERCEDES-BENZ,CL 55K AMG #,5.4,8,Z,16.1,306
2006,MERCEDES-BENZ,CL 600 TURBO,5.5,12,Z,18.4,352
2006,MERCEDES-BENZ,CL 65 AMG TURBO,6,12,Z,18.5,350
2006,MERCEDES-BENZ,CLK 350 #,3.5,6,Z,12.2,235
2006,MERCEDES-BENZ,CLK 350 CABRIOLET #,3.5,6,Z,12.8,246
2006,MERCEDES-BENZ,CLK 500 #,5,8,Z,14,267
2006,MERCEDES-BENZ,CLK 500 CABRIOLET #,5,8,Z,14,267
2006,MERCEDES-BENZ,CLK 55 AMG CABRIOLET #,5.4,8,Z,14.4,283
2006,MERCEDES-BENZ,CLS 500 #,5,8,Z,15.1,294
2006,MERCEDES-BENZ,CLS 55 AMG #,5.4,8,Z,16.2,315
2006,MERCEDES-BENZ,E 320 CDI TURBO,3.2,6,D,8.9,202
2006,MERCEDES-BENZ,E 350 #,3.5,6,Z,12.3,239
2006,MERCEDES-BENZ,E 350 4-MATIC #,3.5,6,Z,12.8,253
2006,MERCEDES-BENZ,E 350 4-MATIC WAGON #,3.5,6,Z,13.2,262
2006,MERCEDES-BENZ,E 350 WAGON #,3.5,6,Z,12.8,248
2006,MERCEDES-BENZ,E 500 #,5,8,Z,14,267
2006,MERCEDES-BENZ,E 500 4-MATIC #,5,8,Z,14.7,294
2006,MERCEDES-BENZ,E 500 4-MATIC WAGON #,5,8,Z,14.8,301
2006,MERCEDES-BENZ,E 55 AMG #,5.4,8,Z,15.8,306
2006,MERCEDES-BENZ,E 55 AMG WAGON #,5.4,8,Z,16.1,310
2006,MERCEDES-BENZ,MAYBACH 57 TURBO,5.5,12,Z,19.6,377
2006,MERCEDES-BENZ,MAYBACH 62 TURBO,5.5,12,Z,19.5,377
2006,MERCEDES-BENZ,ML 350 #,3.5,6,Z,14.6,294
2006,MERCEDES-BENZ,ML 500 #,5,8,Z,16.8,334
2006,MERCEDES-BENZ,R 350 #,3.5,6,Z,14.4,285
2006,MERCEDES-BENZ,R 500 #,5,8,Z,18.1,356
2006,MERCEDES-BENZ,S 430V #,4.3,8,Z,13.5,258
2006,MERCEDES-BENZ,S 430V 4-MATIC #,4.3,8,Z,14.2,281
2006,MERCEDES-BENZ,S 430W 4-MATIC #,4.3,8,Z,14.2,281
2006,MERCEDES-BENZ,S 500V #,5,8,Z,14.7,281
2006,MERCEDES-BENZ,S 500V 4-MATIC #,5,8,Z,15,294
2006,MERCEDES-BENZ,S 55 AMG #,5.4,8,Z,16.1,306
2006,MERCEDES-BENZ,S 600V TURBO,5.5,12,Z,18.9,359
2006,MERCEDES-BENZ,S 65 AMG TURBO,6,12,Z,18.5,350
2006,MERCEDES-BENZ,SL 500 #,5,8,Z,15.1,285
2006,MERCEDES-BENZ,SL 55 AMG #,5.4,8,Z,17.1,329
2006,MERCEDES-BENZ,SL 600 TURBO,5.5,12,Z,18.5,352
2006,MERCEDES-BENZ,SL 65 AMG TURBO,6,12,Z,18.1,345
2006,MERCEDES-BENZ,SLK 280 #,3,6,Z,11.6,230
2006,MERCEDES-BENZ,SLK 280 #,3,6,Z,12.1,235
2006,MERCEDES-BENZ,SLK 350 #,3.5,6,Z,12.3,248
2006,MERCEDES-BENZ,SLK 350 #,3.5,6,Z,12.9,251
2006,MERCEDES-BENZ,SLK55 AMG #,5.4,8,Z,15,292
2006,MERCEDES-BENZ,SLR #,5.4,8,Z,17.7,347
2006,MINI,COOPER,1.6,4,Z,9,179
2006,MINI,COOPER,1.6,4,Z,8.4,168
2006,MINI,COOPER CONVERTIBLE,1.6,4,Z,9.1,184
2006,MINI,COOPER CONVERTIBLE,1.6,4,Z,8.6,172
2006,MINI,COOPER S,1.6,4,Z,10,196
2006,MINI,COOPER S,1.6,4,Z,9.5,189
2006,MINI,COOPER S CONVERTIBLE,1.6,4,Z,10,196
2006,MINI,COOPER S CONVERTIBLE,1.6,4,Z,9.5,189
2006,MITSUBISHI,ECLIPSE,2.4,4,X,10.5,212
2006,MITSUBISHI,ECLIPSE,2.4,4,X,10.4,205
2006,MITSUBISHI,ECLIPSE,3.8,6,Z,12.3,237
2006,MITSUBISHI,ECLIPSE,3.8,6,Z,13.3,251
2006,MITSUBISHI,ENDEAVOR,3.8,6,Z,13.5,267
2006,MITSUBISHI,ENDEAVOR AWD,3.8,6,Z,13.9,278
2006,MITSUBISHI,GALANT,2.4,4,X,10.4,207
2006,MITSUBISHI,GALANT,3.8,6,Z,12.8,244
2006,MITSUBISHI,LANCER,2,4,X,9.4,191
2006,MITSUBISHI,LANCER,2,4,X,8.7,172
2006,MITSUBISHI,LANCER,2.4,4,X,10.4,212
2006,MITSUBISHI,LANCER,2.4,4,X,10.1,205
2006,MITSUBISHI,MONTERO 4X4,3.8,6,Z,16.1,324
2006,MITSUBISHI,OUTLANDER,2.4,4,X,11,223
2006,MITSUBISHI,OUTLANDER,2.4,4,X,10.8,216
2006,MITSUBISHI,OUTLANDER AWD,2.4,4,X,11.5,235
2006,MITSUBISHI,OUTLANDER AWD,2.4,4,X,11.3,228
2006,NISSAN,350Z,3.5,6,Z,12.7,251
2006,NISSAN,350Z #,3.5,6,Z,12.3,246
2006,NISSAN,350Z ROADSTER,3.5,6,Z,12.9,255
2006,NISSAN,350Z ROADSTER #,3.5,6,Z,12.5,248
2006,NISSAN,ALTIMA,2.5,4,X,10,202
2006,NISSAN,ALTIMA,2.5,4,X,9.8,196
2006,NISSAN,ALTIMA,3.5,6,X,11.6,223
2006,NISSAN,ALTIMA,3.5,6,X,11,221
2006,NISSAN,ALTIMA,3.5,6,X,11.6,228
2006,NISSAN,ARMADA 4X4,5.6,8,X,17.9,350
2006,NISSAN,FRONTIER,2.5,4,X,12.6,253
2006,NISSAN,FRONTIER,2.5,4,X,10.7,225
2006,NISSAN,FRONTIER V6,4,6,X,14.6,292
2006,NISSAN,FRONTIER V6,4,6,X,13.7,278
2006,NISSAN,FRONTIER V6 4X4,4,6,X,15.2,304
2006,NISSAN,FRONTIER V6 4X4,4,6,X,14,285
2006,NISSAN,MAXIMA,3.5,6,X,11.8,228
2006,NISSAN,MAXIMA,3.5,6,X,11.6,223
2006,NISSAN,MURANO,3.5,6,X,11.7,237
2006,NISSAN,MURANO AWD,3.5,6,X,12.1,244
2006,NISSAN,PATHFINDER 4X4,4,6,X,15.7,308
2006,NISSAN,QUEST,3.5,6,X,12.4,244
2006,NISSAN,QUEST,3.5,6,X,13,253
2006,NISSAN,SENTRA,1.8,4,X,8.4,172
2006,NISSAN,SENTRA,1.8,4,X,8.4,170
2006,NISSAN,SENTRA,2.5,4,X,10.1,209
2006,NISSAN,SENTRA,2.5,4,X,10.2,205
2006,NISSAN,TITAN,5.6,8,X,16.9,336
2006,NISSAN,TITAN 4X4,5.6,8,X,17.4,343
2006,NISSAN,XTERRA 4X4,4,6,X,15,299
2006,NISSAN,XTERRA 4X4,4,6,X,14,285
2006,NISSAN,X-TRAIL,2.5,4,X,10.5,214
2006,NISSAN,X-TRAIL AWD,2.5,4,X,10.8,221
2006,NISSAN,X-TRAIL AWD,2.5,4,X,10.8,218
2006,PONTIAC,G6,2.4,4,X,10,193
2006,PONTIAC,G6,3.5,6,X,10.6,205
2006,PONTIAC,G6,3.5,6,X,11.7,228
2006,PONTIAC,G6,3.9,6,X,13.1,255
2006,PONTIAC,G6,3.9,6,X,13.3,246
2006,PONTIAC,G6 CONVERTIBLE,3.5,6,X,12.6,244
2006,PONTIAC,G6 CONVERTIBLE,3.9,6,X,13.1,255
2006,PONTIAC,GRAND PRIX,3.8,6,X,11.8,223
2006,PONTIAC,GRAND PRIX,5.3,8,Z,12.9,244
2006,PONTIAC,GRAND PRIX #,3.8,6,X,12.6,239
2006,PONTIAC,GRAND PRIX #,3.8,6,X,12.7,239
2006,PONTIAC,MONTANA SV6,3.5,6,X,12.9,253
2006,PONTIAC,MONTANA SV6,3.9,6,X,13.1,255
2006,PONTIAC,MONTANA SV6 AWD,3.5,6,X,13.8,274
2006,PONTIAC,PURSUIT,2.2,4,X,9.5,191
2006,PONTIAC,PURSUIT,2.2,4,X,9.5,184
2006,PONTIAC,PURSUIT,2.4,4,Z,9.3,186
2006,PONTIAC,PURSUIT,2.4,4,Z,9.4,184
2006,PONTIAC,SOLSTICE,2.4,4,Z,11.9,230
2006,PONTIAC,TORRENT,3.4,6,X,12.6,246
2006,PONTIAC,TORRENT AWD,3.4,6,X,13.1,258
2006,PONTIAC,VIBE,1.8,4,X,8.2,168
2006,PONTIAC,VIBE,1.8,4,X,7.9,161
2006,PONTIAC,VIBE AWD,1.8,4,X,9.2,186
2006,PONTIAC,VIBE GT,1.8,4,Z,9.2,186
2006,PONTIAC,WAVE,1.6,4,X,9.7,189
2006,PONTIAC,WAVE,1.6,4,X,9.1,179
2006,PORSCHE,BOXSTER,2.7,6,Z,12.7,246
2006,PORSCHE,BOXSTER,2.7,6,Z,11.8,225
2006,PORSCHE,BOXSTER,2.7,6,Z,11.6,225
2006,PORSCHE,BOXSTER S,3.2,6,Z,12.9,248
2006,PORSCHE,BOXSTER S,3.2,6,Z,12.2,237
2006,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Z,12.5,244
2006,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Z,12.8,246
2006,PORSCHE,CARRERA 2 COUPE,3.6,6,Z,12.5,244
2006,PORSCHE,CARRERA 2 COUPE,3.6,6,Z,12.8,246
2006,PORSCHE,CARRERA 2S CABRIOLET,3.8,6,Z,12.7,248
2006,PORSCHE,CARRERA 2S CABRIOLET,3.8,6,Z,13.1,253
2006,PORSCHE,CARRERA 2S COUPE,3.8,6,Z,12.7,248
2006,PORSCHE,CARRERA 2S COUPE,3.8,6,Z,13.1,253
2006,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Z,13.1,253
2006,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Z,12.9,251
2006,PORSCHE,CARRERA 4 COUPE,3.6,6,Z,13,251
2006,PORSCHE,CARRERA 4 COUPE,3.6,6,Z,12.9,251
2006,PORSCHE,CARRERA 4S CABRIOLET,3.8,6,Z,13,253
2006,PORSCHE,CARRERA 4S CABRIOLET,3.8,6,Z,13.6,262
2006,PORSCHE,CARRERA 4S COUPE,3.8,6,Z,12.8,253
2006,PORSCHE,CARRERA 4S COUPE,3.8,6,Z,13.6,262
2006,PORSCHE,CARRERA GT,5.7,10,Z,22.7,430
2006,PORSCHE,CAYENNE,3.2,6,Z,15.6,313
2006,PORSCHE,CAYENNE,3.2,6,Z,16.1,315
2006,PORSCHE,CAYENNE S,4.5,8,Z,17.1,336
2006,PORSCHE,CAYENNE TURBO,4.5,8,Z,18.3,352
2006,PORSCHE,CAYENNE TURBO KIT,4.5,8,Z,18.3,352
2006,ROLLS-ROYCE,PHANTOM,6.7,12,Z,18.8,359
2006,SAAB,9-2X WAGON AWD,2.5,4,X,10.7,216
2006,SAAB,9-2X WAGON AWD,2.5,4,X,10.7,214
2006,SAAB,9-3 CONVERTIBLE TURBO,2,4,Z,12.4,239
2006,SAAB,9-3 CONVERTIBLE TURBO,2,4,Z,11.2,218
2006,SAAB,9-3 CONVERTIBLE TURBO,2.8,6,Z,14.4,267
2006,SAAB,9-3 CONVERTIBLE TURBO,2.8,6,Z,13.2,246
2006,SAAB,9-3 SPORT TURBO,2,4,Z,10.8,207
2006,SAAB,9-3 SPORT TURBO,2,4,Z,10.6,207
2006,SAAB,9-3 SPORT TURBO,2.8,6,Z,14.4,267
2006,SAAB,9-3 SPORT TURBO,2.8,6,Z,13.2,246
2006,SAAB,9-3 SPORTCOMBI TURBO,2,4,Z,10.8,207
2006,SAAB,9-3 SPORTCOMBI TURBO,2,4,Z,10.6,207
2006,SAAB,9-3 SPORTCOMBI TURBO,2.8,6,Z,14.4,267
2006,SAAB,9-3 SPORTCOMBI TURBO,2.8,6,Z,13.2,246
2006,SAAB,9-5 SEDAN,2.3,4,Z,13.3,253
2006,SAAB,9-5 SEDAN,2.3,4,Z,11.3,218
2006,SAAB,9-5 WAGON,2.3,4,Z,13.3,253
2006,SAAB,9-5 WAGON,2.3,4,Z,11.3,218
2006,SAAB,9-7X AWD,4.2,6,X,15.8,315
2006,SAAB,9-7X AWD,5.3,8,X,15.4,299
2006,SATURN,ION,2,4,Z,10.1,205
2006,SATURN,ION,2.2,4,X,9.5,191
2006,SATURN,ION,2.2,4,X,9.5,184
2006,SATURN,ION,2.4,4,Z,9.3,186
2006,SATURN,ION,2.4,4,Z,9.4,184
2006,SATURN,RELAY,3.5,6,X,12.9,253
2006,SATURN,RELAY,3.9,6,X,13.1,255
2006,SATURN,RELAY AWD,3.5,6,X,13.8,274
2006,SATURN,VUE,2.2,4,X,10.1,200
2006,SATURN,VUE,2.2,4,X,10.1,196
2006,SATURN,VUE,3.5,6,X,11.9,232
2006,SATURN,VUE AWD,3.5,6,X,12.6,246
2006,SMART,FORTWO CDI,0.8,3,D,4.6,113
2006,SMART,FORTWO CDI CABRIOLET,0.8,3,D,4.6,113
2006,SUBARU,B9 TRIBECA AWD,3,6,Z,13.3,267
2006,SUBARU,BAJA SPORT AWD,2.5,4,X,11,221
2006,SUBARU,BAJA SPORT AWD,2.5,4,X,10.3,209
2006,SUBARU,FORESTER 2.5X AWD,2.5,4,X,10.4,212
2006,SUBARU,FORESTER 2.5X AWD,2.5,4,X,10.7,214
2006,SUBARU,FORESTER 2.5XS AWD,2.5,4,X,10.4,212
2006,SUBARU,FORESTER 2.5XS AWD,2.5,4,X,10.7,214
2006,SUBARU,FORESTER 2.5XT AWD,2.5,4,Z,11.4,232
2006,SUBARU,FORESTER 2.5XT AWD,2.5,4,Z,12,237
2006,SUBARU,IMPREZA 2.5i SEDAN/WAGON AWD,2.5,4,X,10.4,212
2006,SUBARU,IMPREZA 2.5i SEDAN/WAGON AWD,2.5,4,X,10.7,214
2006,SUBARU,IMPREZA WAGON AWD,2.5,4,X,10.4,212
2006,SUBARU,IMPREZA WAGON AWD,2.5,4,X,10.7,214
2006,SUBARU,IMPREZA WRX SEDAN AWD,2.5,4,Z,11.4,232
2006,SUBARU,IMPREZA WRX SEDAN AWD,2.5,4,Z,12,237
2006,SUBARU,IMPREZA WRX STI SEDAN AWD,2.5,4,Z,13.4,264
2006,SUBARU,IMPREZA WRX WAGON AWD,2.5,4,Z,11.4,232
2006,SUBARU,IMPREZA WRX WAGON AWD,2.5,4,Z,12,237
2006,SUBARU,LEGACY 2.5GT SEDAN AWD,2.5,4,Z,12.3,246
2006,SUBARU,LEGACY 2.5GT SEDAN AWD,2.5,4,Z,12,237
2006,SUBARU,LEGACY 2.5GT WAGON AWD,2.5,4,Z,12.4,248
2006,SUBARU,LEGACY 2.5GT WAGON AWD,2.5,4,Z,12,237
2006,SUBARU,LEGACY 2.5i SEDAN AWD,2.5,4,X,10.3,205
2006,SUBARU,LEGACY 2.5i SEDAN AWD,2.5,4,X,10.7,214
2006,SUBARU,LEGACY 2.5i WAGON AWD,2.5,4,X,10.3,205
2006,SUBARU,LEGACY 2.5i WAGON AWD,2.5,4,X,10.7,214
2006,SUBARU,OUTBACK 2.5i WAGON AWD,2.5,4,X,10.6,214
2006,SUBARU,OUTBACK 2.5i WAGON AWD,2.5,4,X,10.3,209
2006,SUBARU,OUTBACK 2.5XT WAGON AWD,2.5,4,Z,12.6,251
2006,SUBARU,OUTBACK 2.5XT WAGON AWD,2.5,4,Z,12.3,244
2006,SUBARU,OUTBACK 3.0 WAGON AWD,3,6,Z,12.2,242
2006,SUBARU,OUTBACK SPORT AWD,2.5,4,X,10.4,212
2006,SUBARU,OUTBACK SPORT AWD,2.5,4,X,10.7,214
2006,SUZUKI,AERIO,2.3,4,X,9.3,191
2006,SUZUKI,AERIO,2.3,4,X,9.4,191
2006,SUZUKI,AERIO FASTBACK,2.3,4,X,9.5,191
2006,SUZUKI,AERIO FASTBACK,2.3,4,X,9.4,191
2006,SUZUKI,AERIO FASTBACK SX,2.3,4,X,9.5,193
2006,SUZUKI,AERIO FASTBACK SX,2.3,4,X,9.4,191
2006,SUZUKI,AERIO FASTBACK SX AWD,2.3,4,X,9.9,202
2006,SUZUKI,GRAND VITARA 4X4,2.7,6,X,12.4,253
2006,SUZUKI,GRAND VITARA 4X4,2.7,6,X,13,262
